Reservoir,Site,DateTime,ThermistorTemp_C_1,ThermistorTemp_C_2,ThermistorTemp_C_3,ThermistorTemp_C_4,ThermistorTemp_C_5,ThermistorTemp_C_6,ThermistorTemp_C_7,ThermistorTemp_C_8,ThermistorTemp_C_9,ThermistorTemp_C_10,ThermistorTemp_C_11,ThermistorTemp_C_12,ThermistorTemp_C_13,RDO_mgL_6,RDOsat_percent_6,RDOTemp_C_6,RDO_mgL_8,RDOsat_percent_8,RDOTemp_C_8,RDO_mgL_13,RDOsat_percent_13,RDOTemp_C_13,EXOTemp_C_1.5,EXOCond_uScm_1.5,EXOSpCond_uScm_1.5,EXOTDS_mgL_1.5,EXODOsat_percent_1.5,EXODO_mgL_1.5,EXOChla_RFU_1.5,EXOChla_ugL_1.5,EXOBGAPC_RFU_1.5,EXOBGAPC_ugL_1.5,EXOfDOM_RFU_1.5,EXOfDOM_QSU_1.5,EXOTurbidity_FNU_1.5,EXOPressure_psi,EXODepth_m,EXOBattery_V,EXOCablepower_V,EXOWiper_V,LvlPressure_psi_13,LvlDepth_m_13,LvlTemp_C_13,RECORD,CR6Battery_V,CR6Panel_Temp_C,Flag_ThermistorTemp_C_1,Flag_ThermistorTemp_C_2,Flag_ThermistorTemp_C_3,Flag_ThermistorTemp_C_4,Flag_ThermistorTemp_C_5,Flag_ThermistorTemp_C_6,Flag_ThermistorTemp_C_7,Flag_ThermistorTemp_C_8,Flag_ThermistorTemp_C_9,Flag_ThermistorTemp_C_10,Flag_ThermistorTemp_C_11,Flag_ThermistorTemp_C_12,Flag_ThermistorTemp_C_13,Flag_RDO_mgL_6,Flag_RDOsat_percent_6,Flag_RDOTemp_C_6,Flag_RDO_mgL_8,Flag_RDOsat_percent_8,Flag_RDOTemp_C_8,Flag_RDO_mgL_13,Flag_RDOsat_percent_13,Flag_RDOTemp_C_13,Flag_EXOTemp_C_1.5,Flag_EXOCond_uScm_1.5,Flag_EXOSpCond_uScm_1.5,Flag_EXOTDS_mgL_1.5,Flag_EXODOsat_percent_1.5,Flag_EXODO_mgL_1.5,Flag_EXOChla_RFU_1.5,Flag_EXOChla_ugL_1.5,Flag_EXOBGAPC_RFU_1.5,Flag_EXOBGAPC_ugL_1.5,Flag_EXOfDOM_RFU_1.5,Flag_EXOfDOM_QSU_1.5,Flag_EXOTurbidity_FNU_1.5,Flag_EXOPressure_psi,Flag_EXODepth_m,Flag_EXOBattery_V,Flag_EXOCablepower_V,Flag_EXOWiper_V,Flag_LvlPressure_psi_13,Flag_LvlTemp_C_13
BVR,50,2026-03-31 13:30:00,NA,NA,NA,NA,NA,NA,NA,14.69348,12.81631,10.77801,10.58483,10.47155,9.835626,NA,NA,NA,11.06769,108.4981,14.46794,6.315678,55.90471,9.96425,14.317,27.17,34.14,22.19,112.01,11.46,0.79,2.5300000000000002,0,0,2.11,6.99,2.06,1.93,1.357,6.44,12.52,1.19,8.659109,6.10077524595,9.917506,53569,13.84,29.31,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 13:40:00,NA,NA,NA,NA,NA,NA,NA,14.57287,12.56893,10.73596,10.5664,10.46954,9.8193,NA,NA,NA,11.0742,108.3459,14.37657,6.117747,54.12371,9.94156,13.665,26.68,34.05,22.13,110.86,11.51,0.5800000000000001,1.7299999999999998,0,0,2.2,7.26,2.1,1.93,1.357,6.44,12.58,1.19,8.66067,6.1018750485,9.940424,53570,14.04,29.32,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 13:50:00,NA,NA,NA,NA,NA,NA,NA,14.5379,12.37127,10.79125,10.63818,10.46716,9.844507,NA,NA,NA,11.12012,108.7597,14.36164,6.859649,60.7216,9.9655,13.807,26.83,34.13,22.18,111.31,11.52,0.7,2.1900000000000004,0,0,2.17,7.18,2.1500000000000004,1.92,1.354,6.44,12.23,1.19,8.638985,6.08659688175,9.95957,53571,14.03,29.49,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,14.36666,13.12268,10.87036,10.61831,10.50314,9.858667,NA,NA,NA,11.10817,108.4655,14.28683,6.977569,61.90145,10.05886,14.022,26.99,34.15,22.2,111.77,11.51,0.81,2.62,0,0,2.14,7.07,2.0500000000000003,1.92,1.352,6.44,12.26,1.19,8.64136,6.088270188,10.03445,53572,14.24,29.65,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 14:10:00,NA,NA,NA,NA,NA,NA,NA,14.80044,13.58749,10.83096,10.68093,10.55108,9.980006,NA,NA,NA,11.08417,108.5561,14.42423,7.128092,63.32505,10.11808,14.093,27.04,34.15,22.2,111.95,11.51,0.6699999999999999,2.0700000000000003,0,0,2.14,7.08,2.0900000000000003,1.92,1.351,6.44,12.33,1.19,8.640288,6.0875149104,10.09496,53573,13.87,29.76,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 14:20:00,NA,NA,NA,NA,NA,NA,NA,14.90844,13.01925,10.86297,10.69586,10.56237,9.898615,NA,NA,NA,11.02774,109.1769,14.92204,6.753436,59.88087,10.03604,14.253,27.14,34.15,22.2,112.31,11.51,0.74,2.34,0,0,2.13,7.040000000000001,1.9700000000000002,1.91,1.346,6.44,12.49,1.19,8.632646,6.082130739299999,10.00032,53574,14.04,29.64,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 14:30:00,NA,NA,NA,NA,NA,NA,NA,14.96304,12.20263,10.85897,10.70367,10.54846,9.848383,NA,NA,NA,11.00173,109.1296,15.01131,6.407587,56.78268,10.01243,14.782,27.48,34.14,22.19,113.35,11.48,0.72,2.2299999999999995,0,0,2.08,6.880000000000001,1.9700000000000002,1.9,1.335,6.44,12.49,1.19,8.632674,6.0821504667,9.931082,53575,14.01,29.45,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 14:40:00,NA,NA,NA,NA,NA,NA,NA,15.02929,12.24304,10.8919,10.74273,10.57931,9.832544,NA,NA,NA,10.94435,108.6289,15.04045,6.334133,56.05273,9.95267,14.509,27.19,34.01,22.1,112.82,11.5,0.8600000000000001,2.79,0,0,2.12,7.01,2.14,1.89,1.331,6.44,12.53,1.19,8.635068,6.083837159400001,9.930596,53576,14,29.4,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 14:50:00,NA,NA,NA,NA,NA,NA,NA,15.09045,12.34561,10.90151,10.70577,10.48449,9.88119,NA,NA,NA,10.98838,109.1933,15.09467,6.27023,55.50291,9.964559,13.593,26.63,34.05,22.13,111.5,11.59,0.9000000000000001,2.9699999999999998,0,0,2.21,7.300000000000001,2.16,1.89,1.33,6.44,12.51,1.19,8.63816,6.086015627999999,9.977702,53577,14,29.34,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 15:00:00,NA,NA,NA,NA,NA,NA,NA,14.93801,12.25396,10.92968,10.73788,10.53872,9.848535,NA,NA,NA,10.90732,107.8833,14.87859,6.426391,56.88578,9.96503,13.418,26.58,34.13,22.18,111.77,11.67,1.02,3.4000000000000004,0,0,2.21,7.290000000000001,2.2,1.89,1.329,6.44,12.48,1.2,8.642889,6.0893474449500005,9.94666,53578,13.99,29.27,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 15:10:00,NA,NA,NA,NA,NA,NA,NA,14.97729,12.07101,10.94952,10.74456,10.57266,9.828486,NA,NA,NA,11.0041,108.2735,14.63755,6.324654,55.95537,9.9425,13.734,26.78,34.13,22.18,111.98,11.61,1.1700000000000002,4,0,0,2.19,7.23,2.1700000000000004,1.89,1.334,6.44,12.51,1.2,8.637962,6.0858761271,9.927868,53579,14.04,29.04,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 15:20:00,NA,NA,NA,NA,NA,NA,NA,14.93023,12.05508,10.949,10.708,10.56298,9.841822,NA,NA,NA,11.06895,108.5653,14.49115,6.428323,56.93601,9.98975,13.823,26.84,34.12,22.18,112.34,11.62,1.21,4.15,0,0,2.18,7.210001,2.18,1.9,1.338,6.44,12.51,1.2,8.6362,6.0846347100000004,9.968127,53580,14.02,28.88,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 15:30:00,NA,NA,NA,NA,NA,NA,NA,14.79037,12.15554,10.94937,10.70016,10.53851,9.829157,NA,NA,NA,11.15658,109.1723,14.38517,6.293954,55.71408,9.9655,13.501,26.53,34,22.1,111.96,11.67,0.8900000000000001,2.9300000000000006,0,0,2.22,7.32,2.08,1.9,1.337,6.44,12.5,1.2,8.637673,6.0856725121499995,9.938961,53581,13.98,29.09,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 15:40:00,NA,NA,NA,NA,NA,NA,NA,14.87594,12.04501,10.97708,10.72952,10.46356,9.850336,NA,NA,NA,11.08585,108.8375,14.53604,6.58504,58.35379,10.01133,13.901,26.87,34.1,22.16,112.66,11.64,0.77,2.46,0,0,2.18,7.1899999999999995,2.0900000000000003,1.91,1.344,6.44,12.45,1.2,8.634198,6.0832242009,9.963478,53582,14,29.3,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 15:50:00,NA,NA,NA,NA,NA,NA,NA,15.02139,11.96392,10.98074,10.73437,10.40063,9.846246,NA,NA,NA,11.10066,109.713,14.8437,6.409296,56.72489,9.95783,13.975,26.93,34.11,22.17,112.68,11.62,1.09,3.6800000000000006,0,0,2.15,7.1,2.14,1.9,1.341,6.44,12.49,1.2,8.638634,6.0863495847,9.943099,53583,13.95,29.41,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 16:00:00,NA,NA,NA,NA,NA,NA,NA,15.13858,11.88763,11.03247,10.75848,10.46844,9.828363,NA,NA,NA,11.11608,110.3207,15.03505,6.310876,55.89228,9.98709,13.451,26.59,34.11,22.17,111.85,11.67,0.9200000000000002,3.0200000000000005,0,0,2.22,7.32,2.1,1.88,1.328,6.44,12.45,1.19,8.639714,6.0871104986999995,9.929657,53584,13.96,29.64,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 16:10:00,NA,NA,NA,NA,NA,NA,NA,15.18035,11.88955,11.048,10.77731,10.51309,9.850702,NA,NA,NA,11.08772,110.1913,15.09918,6.359161,56.27757,9.95518,13.354,26.53,34.12,22.18,112.28,11.74,1.8099999999999998,6.45,0,0,2.24,7.4,2.22,1.88,1.328,6.44,12.46,1.19,8.632021,6.08169039555,9.941454,53585,13.93,29.86,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 16:20:00,NA,NA,NA,NA,NA,NA,NA,15.25952,12.08969,11.00222,10.79846,10.49862,9.885492,NA,NA,NA,10.96742,109.4095,15.27526,6.631038,58.72593,9.98568,13.82,26.86,34.15,22.2,112.64,11.65,0.8900000000000001,2.92,0,0,2.19,7.23,2.06,1.88,1.324,6.44,12.45,1.19,8.633038,6.082406922900001,9.988602,53586,13.99,29.9,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 16:30:00,NA,NA,NA,NA,NA,NA,NA,15.28027,12.01104,11.05175,10.83605,10.51513,9.928461,NA,NA,NA,10.99143,109.5432,15.23038,6.894617,61.11966,10.02697,13.944,26.89,34.09,22.16,111.92,11.55,1.62,5.72,0,0,2.19,7.24,2.23,1.88,1.323,6.44,12.45,1.19,8.631236,6.081137323799999,10.02286,53587,13.43,29.8,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 16:40:00,NA,NA,NA,NA,NA,NA,NA,15.22732,11.87536,11.10519,10.81246,10.5209,9.879511,NA,NA,NA,11.01646,109.7478,15.21133,6.684422,59.31062,10.0659,13.92,26.87,34.08,22.15,112.09,11.57,1.78,6.33,0,0,2.2,7.27,2.0700000000000003,1.88,1.322,6.44,12.36,1.19,8.638094,6.0859691277,10.02866,53588,13.91,29.92,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 16:50:00,NA,NA,NA,NA,NA,NA,NA,15.0859,11.93649,11.14572,10.8468,10.56051,9.949426,NA,NA,NA,11.01416,109.2059,14.99133,7.182566,63.79323,10.10762,14.137,26.96,34.02,22.11,112.44,11.55,1.56,5.51,0,0,2.17,7.18,2.1700000000000004,1.88,1.322,6.44,12.39,1.19,8.639684,6.0870893622,10.02837,53589,13.38,30.07,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 17:00:00,NA,NA,NA,NA,NA,NA,NA,15.06616,11.86648,11.15673,10.84674,10.5339,9.914087,NA,NA,NA,10.99133,108.9734,14.98878,7.227978,64.15534,10.08027,13.201,26.41,34.09,22.16,112.04,11.75,1.6600000000000001,5.890000000000001,0,0,2.26,7.460001,2.21,1.88,1.327,6.44,12.2,1.19,8.633005,6.082383672750001,10.02919,53590,13.97,30.04,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 17:10:00,NA,NA,NA,NA,NA,NA,NA,15.00592,11.64071,11.1087,10.83355,10.42727,9.936914,NA,NA,NA,11.00632,108.6434,14.78548,7.158536,63.44799,10.01946,12.991,26.26,34.08,22.15,111.02,11.7,1.1300000000000001,3.8500000000000005,0,0,2.3,7.57,2.2,1.89,1.331,6.44,12.01,1.19,8.625553,6.07713336615,10.01042,53591,14,29.71,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 17:20:00,NA,NA,NA,NA,NA,NA,NA,14.85232,11.52908,11.04348,10.77667,10.32983,9.884241,NA,NA,NA,11.00047,106.973,14.09901,6.769167,59.92085,9.96565,12.132,25.68,34.05,22.13,109.25,11.74,1.55,5.44,0,0,2.37,7.790000000000001,2.23,1.9,1.337,6.44,12.21,1.19,8.628629,6.07930056195,9.958358,53592,14.02,29.29,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 17:30:00,NA,NA,NA,NA,NA,NA,NA,14.86303,11.49053,11.00909,10.7532,10.27078,9.853906,NA,NA,NA,11.12952,107.2434,13.68365,6.426824,56.88629,9.96252,11.961,25.59,34.08,22.15,108.64,11.72,1.29,4.47,0,0,2.38,7.839999000000001,2.24,1.92,1.355,6.44,12,1.19,8.632677,6.08215258035,9.93029,53593,13.91,28.89,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 17:40:00,NA,NA,NA,NA,NA,NA,NA,14.64572,11.51409,11.05206,10.74249,10.27499,9.85113,NA,NA,NA,11.08889,105.6537,13.17527,6.416401,56.79781,9.96534,11.902,25.56,34.09,22.16,107.99,11.66,1.1300000000000001,3.8200000000000003,0,0,2.37,7.800000000000001,2.33,1.94,1.366,6.44,11.98,1.2,8.631938,6.0816319179,9.947672,53594,13.48,28.49,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 17:50:00,NA,NA,NA,NA,NA,NA,NA,14.51168,11.54162,11.06658,10.75598,10.30953,9.942438,NA,NA,NA,11.15047,105.1746,12.72449,6.463842,57.26359,9.99929,11.82,25.51,34.09,22.16,106.9,11.57,1.28,4.41,0,0,2.39,7.85,2.2600000000000002,1.96,1.38,6.44,11.84,1.2,8.632491,6.08202153405,9.988349,53595,13.35,28.1,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 18:00:00,NA,NA,NA,NA,NA,NA,NA,14.36877,11.50088,11.08526,10.6372,10.32083,9.987299,NA,NA,NA,11.18159,104.5929,12.35461,6.928278,61.46081,10.05653,11.748,25.46,34.09,22.16,106.22,11.51,1.35,4.680000000000001,0,0,2.38,7.82,2.3800000000000003,1.98,1.393,6.44,11.76,1.2,8.631897,6.08160303135,10.05261,53596,13.27,27.7,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 18:10:00,NA,NA,NA,NA,NA,NA,NA,13.84719,11.42269,11.09152,10.64785,10.33227,10.01296,NA,NA,NA,11.13996,103.4963,12.05418,7.283742,64.65171,10.08121,11.738,25.49,34.14,22.19,105.48,11.44,3.32,12.319999999999999,0,0,2.39,7.870000000000001,2.2800000000000002,1.99,1.404,6.43,11.71,1.2,8.632935,6.08233435425,10.07077,53597,13.23,27.31,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 18:20:00,NA,NA,NA,NA,NA,NA,NA,13.31716,11.38214,11.14199,10.66232,10.38183,9.98324,NA,NA,NA,11.15036,103.4294,11.984680000000001,7.156532,63.5605,10.10653,11.704,25.47,34.15,22.19,104.93,11.39,3.0799999999999996,11.36,0,0,2.4,7.870000000000001,2.1500000000000004,2.01,1.414,6.44,11.68,1.2,8.629353,6.07981065615,10.09447,53598,13.18,26.93,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 18:30:00,NA,NA,NA,NA,NA,NA,NA,12.9013,11.35989,11.19616,10.72253,10.42236,10.05664,NA,NA,NA,11.12238,103.0086,11.9159,7.758749,69.02118,10.17571,11.694,25.46,34.13,22.18,105.02,11.4,1.1300000000000001,3.83,0,0,2.39,7.860000000000001,2.43,2.01,1.419,6.44,11.66,1.2,8.631547,6.081356438849999,10.18842,53599,13.15,26.56,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 18:40:00,NA,NA,NA,NA,NA,NA,NA,12.91928,11.37213,11.2254,10.7807,10.47512,10.031,NA,NA,NA,11.16895,103.4436,11.91759,7.954302,70.74655,10.16712,11.637,25.44,34.16,22.21,103.62,11.26,3.1199999999999997,11.54,0,0,2.41,7.91,2.3400000000000003,2.02,1.424,6.44,11.62,1.2,8.62987,6.0801749085,10.15335,53600,13.13,26.19,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 18:50:00,NA,NA,NA,NA,NA,NA,NA,12.56881,11.39868,11.22998,10.87152,10.51748,10.05914,NA,NA,NA,10.94944,101.3635,11.89716,7.633702,67.90493,10.17336,11.642,25.44,34.16,22.2,104.09,11.31,1.3900000000000001,4.86,0,0,2.39,7.85,2.2800000000000002,2.03,1.429,6.44,11.6,1.2,8.63225,6.081851737500001,10.15307,53601,13.13,25.81,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 19:00:00,NA,NA,NA,NA,NA,NA,NA,12.1961,11.42837,11.22201,10.9317,10.55706,10.02285,NA,NA,NA,11.06419,102.379,11.87704,7.482071,66.55737,10.17414,11.622,25.45,34.18,22.22,103.67,11.27,1.3900000000000001,4.8500000000000005,0,0,2.4,7.890000000000001,2.2800000000000002,2.03,1.432,6.44,11.58,1.2,8.630467,6.08059552485,10.14393,53602,13.11,25.44,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 19:10:00,NA,NA,NA,NA,NA,NA,NA,12.044,11.4526,11.27413,10.89956,10.53521,10.07922,NA,NA,NA,10.93487,101.1643,11.8692,7.658897,68.13386,10.17633,11.63,25.46,34.19,22.22,102.71,11.16,1.44,5.0200000000000005,0,0,2.39,7.860000000000001,2.7,2.04,1.435,6.44,11.58,1.2,8.632721,6.08218358055,10.13182,53603,13.09,25.13,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 19:20:00,NA,NA,NA,NA,NA,NA,NA,12.07742,11.49447,11.30737,10.94229,10.49429,10.00405,NA,NA,NA,10.99973,101.7627,11.86858,7.414474,65.88609,10.12901,11.633,25.46,34.18,22.22,102.95,11.19,2.07,7.45,0,0,2.41,7.920001000000001,2.39,2.04,1.436,6.44,11.58,1.19,8.631872,6.0815854175999995,10.09043,53604,13.11,24.84,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 19:30:00,NA,NA,NA,NA,NA,NA,NA,12.00729,11.53475,11.29553,10.92144,10.47253,9.999048,NA,NA,NA,10.85229,100.3538,11.84892,7.2929,64.76556,10.10263,11.646,25.49,34.22,22.25,103.21,11.21,0.8700000000000001,2.83,0,0,2.4,7.890000000000001,1.98,2.04,1.439,6.44,11.58,1.19,8.633514,6.0827422887000004,10.06355,53605,13.11,24.56,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 19:40:00,NA,NA,NA,NA,NA,NA,NA,11.94006,11.54031,11.32543,10.99908,10.48876,9.935297,NA,NA,NA,10.93613,101.0728,11.82448,6.980125,61.89038,10.03573,11.664,25.46,34.17,22.21,104.73,11.37,1.2,4.11,0,0,2.37,7.800000000000001,2.1700000000000004,2.05,1.441,6.44,11.57,1.19,8.632041,6.08170448655,10.00846,53606,13.09,24.3,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 19:50:00,NA,NA,NA,NA,NA,NA,NA,11.99783,11.56771,11.37518,11.04089,10.51065,9.9508,NA,NA,NA,11.10355,102.7281,11.87057,7.027022,62.3366,10.05636,11.679,25.46,34.15,22.2,104.46,11.34,1.68,5.95,0,0,2.38,7.83,2.44,2.05,1.443,6.44,11.57,1.19,8.632694,6.0821645577000005,10.04375,53607,13.08,24.09,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 20:00:00,NA,NA,NA,NA,NA,NA,NA,11.9938,11.60351,11.39825,11.11309,10.53363,10.0195,NA,NA,NA,11.07117,102.4775,11.89163,7.101281,63.03045,10.08012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63265,6.0821335575,10.14216,53608,13.07,23.96,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,7,7,7,7,7,7,6,6,6,6,6,6,6,7,7,7,7,7,0,0
BVR,50,2026-03-31 20:10:00,NA,NA,NA,NA,NA,NA,NA,12.05017,11.63598,11.4382,11.15048,10.59173,10.07391,NA,NA,NA,11.12079,102.9923,11.91528,7.542917,67.06549,10.15308,11.762,25.49,34.12,22.18,105.93,11.48,2.86,10.53,0,0,2.39,7.860000000000001,2.23,2.05,1.443,6.44,11.55,1.2,8.632756,6.082208239800001,10.20194,53609,13.08,23.86,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
BVR,50,2026-03-31 20:20:00,NA,NA,NA,NA,NA,NA,NA,12.12286,11.70251,11.48046,11.16906,10.55468,10.06045,NA,NA,NA,11.19409,103.7886,11.96503,7.675651,68.35556,10.2216,11.789,25.51,34.12,22.18,106.27,11.51,1.23,4.23,0,0,2.4,7.879999,2.18,2.05,1.444,6.44,11.56,1.2,8.631222,6.081127460099999,10.19833,53610,13.06,23.75,7,7,7,2,2,2,2,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0
